timestamp,ticker,open,high,low,close,volume,return_5m,return_30m,return_1h,volatility_1h,rsi_14,macd,macd_signal,macd_hist,ema_12,ema_26,rel_volume,sentiment_score,reputable_mentions,politician_trades,insider_activity_score,earnings_sentiment,google_trend_score,target_5m_return,target_up_bin
2025-07-15 10:00:00+00:00,META,724.99,724.99,724.99,724.99,202.0,0.00012415505586971243,0.0009526439320723945,0.002322655569534593,0.00047878139077441723,,0.47333948742289067,0.3703731734597527,0.10296631396313799,724.4039953120208,723.9306558245979,,0.0,0,0.0,0.0,0.0,,0.00012415505586971243,0
2025-07-15 10:05:00+00:00,META,724.96,724.96,724.9,724.9,753.0,-0.00012413964330548755,0.0009804056946380868,0.0014090733270708533,0.0004471664761556063,,0.4778446287061797,0.3918674645090381,0.08597716419714163,724.480303725556,724.0024590968499,,0.0,0,0.0,0.0,0.0,,-0.00011034787166552817,0
2025-07-15 10:15:00+00:00,META,724.98,724.98,724.98,724.98,278.0,0.0001103600496621393,0.0010494048769711384,0.001630284609008159,0.00044143957886922015,,0.4823105413502162,0.4099560798772737,0.0723544614729425,724.5571800754705,724.0748695341202,,0.0,0,0.0,0.0,0.0,,-0.0010472069887287327,0
2025-07-15 10:35:00+00:00,META,725.16,725.74,725.16,725.74,1772.0,0.0010483047808216295,0.0014212581584358563,0.0017115251897861228,0.000455728859286519,,0.540939839959151,0.4361528318936492,0.10478700806550179,724.7391523715519,724.1982125315927,,0.0,0,0.0,0.0,0.0,,0.001075921430147897,1
2025-07-15 10:40:00+00:00,META,725.03,725.03,724.96,724.96,404.0,-0.0010747650673794684,0.00020695078710297743,5.5178502455621725e-05,0.0005516435417615743,,0.5184876968185108,0.4526198048786215,0.06586789193988929,724.7731289297747,724.2546412329561,,0.0,0,0.0,0.0,0.0,,8.277003724654897e-05,0
2025-07-15 10:45:00+00:00,META,724.96,724.96,724.9,724.9,3128.0,-8.276318693456464e-05,0.0,0.0006902263942574205,0.0005045384743595532,,0.49020196989272335,0.4601362378814419,0.030065732011281432,724.7926475559632,724.3024455860705,,0.0,0,0.0,0.0,0.0,,0.0002069679199723229,0
2025-07-15 10:50:00+00:00,META,724.77,724.77,724.75,724.75,1068.0,-0.0002069250931162614,-0.0003310390488144854,0.000621289520916779,0.000507350807826624,,0.4504886286272267,0.45820671603059887,-0.007718087403372154,724.7860863935073,724.33559776488,,0.0,0,0.0,0.0,0.0,,-0.0001241653330390502,0
2025-07-15 11:00:00+00:00,META,725.02,725.1,724.81,724.84,5362.0,0.00012418075198339373,-8.277003724643794e-05,0.0008975545091758352,0.0005035164860822387,,0.42141990109871585,0.45084935304422225,-0.02942945194550639,724.7943807945062,724.3729608934075,,0.0,0,0.0,0.0,0.0,,-0.00027584684982884244,0
2025-07-15 11:05:00+00:00,META,725.04,725.04,725.04,725.04,518.0,0.00027592296230882774,8.276090374903511e-05,0.001132252630416053,0.0005066407412625089,,0.40979716698268476,0.4426389158319148,-0.032841748849230024,724.8321683645822,724.4223711975995,,0.0,0,0.0,0.0,0.0,,-0.0005238344683080598,0
2025-07-15 11:10:00+00:00,META,725.43,725.43,725.42,725.42,737.0,0.0005241090146750338,-0.00044092925841221486,0.00097970222571786,0.000492425113328095,,0.4263343733932743,0.4393780073441867,-0.013043633950912403,724.9226040008003,724.4962696274071,,0.0,0,0.0,0.0,0.0,,9.65051354517854e-05,0
2025-07-15 11:15:00+00:00,META,725.39,725.5,725.35,725.35,1716.0,-9.649582310933269e-05,0.0005379607150739485,0.0007450228335703635,0.0004946365864757286,,0.4288483171807229,0.437272069311494,-0.008423752130771067,724.9883572314465,724.5595089142657,,0.0,0,0.0,0.0,0.0,,-4.1357633240424185e-05,0
2025-07-15 11:20:00+00:00,META,725.5,725.5,725.36,725.38,398.0,4.135934376514605e-05,0.0006621602979721697,0.0006621602979721697,0.0004942705788117557,,0.42832393334253993,0.43548244211770315,-0.007158508775163219,725.0486099650701,724.6202860317276,,0.0,0,0.0,0.0,0.0,,0.0005241379310345629,1
2025-07-15 11:25:00+00:00,META,725.03,725.03,725.0,725.0,1818.0,-0.0005238633543798166,0.00034494653328742686,1.3793293700548048e-05,0.0005207512561539946,,0.3927185165650826,0.42692965700717905,-0.034211140442096444,725.0411315089054,724.6484129923404,,0.0,0,0.0,0.0,0.0,,-0.0005514199062586211,0
2025-07-15 11:30:00+00:00,META,724.9,725.4,724.9,725.4,1769.0,0.0005517241379309201,0.0007725842944648065,0.000689750310387538,0.0005420668971869313,,0.3922559419780782,0.4199949140013589,-0.027738972023280684,725.096342045997,724.7040861040189,,0.0,0,0.0,0.0,0.0,,0.00031716700911510465,0
2025-07-15 11:40:00+00:00,META,725.41,725.41,725.17,725.17,890.0,-0.000317066446098746,0.00017930045238889747,0.00026207619520524084,0.0005522322416516098,,0.3690757944586949,0.4098110900928261,-0.04073529563413125,725.1076740389205,724.7385982444619,,0.0,0,0.0,0.0,0.0,,0.0005380943182757836,1
2025-07-15 11:45:00+00:00,META,724.8,724.8,724.7,724.78,1906.0,-0.0005378049284995301,-0.0008822475255714224,-0.0013227877752363115,0.0004675784982461976,,0.31559760714901586,0.3909683935040641,-0.07537078635504824,725.0572626483173,724.7416650411683,,0.0,0,0.0,0.0,0.0,,-2.7593818984539276e-05,0
2025-07-15 11:50:00+00:00,META,724.8,724.8,724.8,724.8,440.0,2.75945804244504e-05,-0.000758254635693234,-0.00022070183182532066,0.0003557653833790035,,0.27169763011545456,0.36711424082634225,-0.0954166107108877,725.0176837793454,724.7459861492299,,0.0,0,0.0,0.0,0.0,,0.00040027052766689053,0
2025-07-15 12:00:00+00:00,META,725.5,725.7526,721.28,724.51,58555.0,-0.000400110375275875,-0.0011993713639747439,-0.0005380052421023462,0.00037239613222014867,,0.21107288879159114,0.335905970419392,-0.12483308162780088,724.9395785825229,724.7285056937313,,0.0,0,0.0,0.0,0.0,,0.0007044198895027609,1
2025-07-15 12:05:00+00:00,META,724.51,724.51,723.51,724.0,8517.0,-0.0007039240314142825,-0.0013793103448276334,-0.0010348395998620585,0.0004170308728769345,,0.12048572235494248,0.2928219208065021,-0.17233619845155962,724.7950280313655,724.6745423090106,,0.0,0,0.0,0.0,0.0,,0.0012169487775195442,1
2025-07-15 12:10:00+00:00,META,724.0,724.0,723.01,723.12,5937.0,-0.0012154696132596898,-0.003143093465674096,-0.0023729374758567623,0.0005217542565205158,,-0.02205961570632553,0.2298456135039366,-0.25190522921026215,724.5373314111554,724.5593910268617,,0.0,0,0.0,0.0,0.0,,0.0007196235815112306,1
2025-07-15 12:15:00+00:00,META,723.0,723.0,722.0,722.6,9037.0,-0.0007191060958070539,-0.0035439965801121742,-0.00336533156791341,0.0005186759227022796,,-0.17497052597400398,0.1488823856083485,-0.32385291158235247,724.2392804248238,724.4142509507979,,0.0,0,0.0,0.0,0.0,,0.00013840830449840524,0
2025-07-15 12:20:00+00:00,META,722.0134,722.5,721.81,722.5,8679.0,-0.00013838915029062981,-0.0031457821683821274,-0.004025254335419448,0.00045678313764293426,,-0.30075576306728635,0.05895475587322152,-0.3597105189405079,723.9716988210048,724.2724545840721,,0.0,0,0.0,0.0,0.0,,0.0003461405330564826,0
2025-07-15 12:25:00+00:00,META,722.5,722.5,722.25,722.25,3564.0,-0.00034602076124568004,-0.0035182119205297013,-0.004273798855724875,0.00045052771396321867,,-0.4158210540882692,-0.03600040611907663,-0.37982064796919257,723.7068220793118,724.1226431334001,,0.0,0,0.0,0.0,0.0,,-0.002100114677314635,0
2025-07-15 12:30:00+00:00,META,722.5,724.77,722.5,723.77,6607.0,0.002104534440982908,-0.0010213799671502377,-0.00221952631724065,0.0008408577635348413,,-0.3799796603972254,-0.1047962569747064,-0.275183403422519,723.7165417594176,724.0965214198148,,0.0,0,0.0,0.0,0.0,,0.001065006915629274,1
2025-07-15 12:35:00+00:00,META,723.7,724.0,723.0,723.0,4840.0,-0.0010638738825869964,-0.0013812154696132284,-0.0027586206896551557,0.0008744316806010833,,-0.4089930452785211,-0.16563561463546936,-0.24335743064305174,723.6063045656612,724.0152976109397,,0.0,0,0.0,0.0,0.0,,-0.00017977403786317847,0
2025-07-15 12:40:00+00:00,META,723.058,724.0,722.97,723.13,4787.0,0.00017980636237902026,1.3828963380868586e-05,-0.0031293079680175806,0.0008504752440537403,,-0.4166930699544764,-0.2158471056992708,-0.20084596425520562,723.5330269401749,723.9497200101293,,0.0,0,0.0,0.0,0.0,,-0.0012016574585634876,0
2025-07-15 12:45:00+00:00,META,723.57,724.0,723.57,724.0,957.0,0.0012031031764689892,0.0019374481040685954,-0.0016134147854984793,0.0009488614271170643,,-0.3485755044448524,-0.24239278544838713,-0.10618271899646528,723.6048689493787,723.9534444538235,,0.0,0,0.0,0.0,0.0,,-0.00048319182715539366,0
2025-07-15 12:50:00+00:00,META,723.99,724.77,723.2723,724.35,4638.0,0.0004834254143646355,0.0025605536332180545,-0.0005932834791246844,0.0009551414512997353,,-0.26331444309744256,-0.24657711697819823,-0.016737326119244333,723.719504495628,723.9828189387255,,0.0,0,0.0,0.0,0.0,,-2.76101992076061e-05,0
2025-07-15 12:55:00+00:00,META,724.77,725.0,724.37,724.37,7398.0,2.7610961551793878e-05,0.0029352717203183776,-0.0005932671081676499,0.0009551415707884995,,-0.1919182902686316,-0.23564535163628492,0.04372706136765331,723.8195807270698,724.0114990173385,,0.0,0,0.0,0.0,0.0,,0.00031761814013875345,0
2025-07-15 13:00:00+00:00,META,724.4,724.5,724.14,724.14,3345.0,-0.0003175172908872481,0.0005112121253989521,-0.0005106899835750633,0.0009526761296122832,,-0.1521416088183969,-0.21894460307270733,0.06680299425431044,723.8688759998283,724.0210176086467,,0.0,0,0.0,0.0,0.0,,-0.0007024090283710427,0
2025-07-15 13:05:00+00:00,META,724.6389,724.649,724.6389,724.649,1536.0,0.0007029027536111787,0.0022807745504840327,0.0008964088397789283,0.00095039433395962,,-0.07863974604333634,-0.19088363166683314,0.1122438856234968,723.9888950767778,724.0675348228211,,0.0,0,0.0,0.0,0.0,,0.00016424440671891638,0
2025-07-15 13:10:00+00:00,META,724.57,724.88,724.28,724.53,3683.0,-0.0001642174349236747,0.0019360281000648794,0.0019498838367075777,0.0008652580209821263,,-0.029649514569427993,-0.15863680824735213,0.12898729367792414,724.0721419880427,724.1017915026122,,0.0,0,0.0,0.0,0.0,,-0.00047263477747683247,0
2025-07-15 13:15:00+00:00,META,724.45,724.8726,724.12,724.8726,1886.0,0.0004728582667385961,0.0012052486187845712,0.003145031829504541,0.0008221718405724259,,0.03640094615320777,-0.11962925736724014,0.1560302035204479,724.1952893744977,724.1588884283445,,0.0,0,0.0,0.0,0.0,,-0.00025611733566799355,0
2025-07-15 13:20:00+00:00,META,724.88,725.5,724.63,725.0583,7742.0,0.0002561829485623335,0.0009778422033548395,0.0035408996539791904,0.0008125361906483309,,0.10254873223323102,-0.07519365944714591,0.17774239168037692,724.3280602399597,724.2255115077264,,0.0,0,0.0,0.0,0.0,,0.002001492516687131,1
2025-07-15 13:25:00+00:00,META,725.55,725.75,723.2,723.61,12318.0,-0.0019974945463006044,-0.0010491875698882547,0.0018830044998270346,0.0010392032413631233,,0.037671371102305784,-0.052620653337255574,0.09029202443956136,724.217589433812,724.1799180627097,,0.0,0,0.0,0.0,0.0,,0.0062410837439383915,1
2025-07-15 13:30:00+00:00,META,723.9,724.4716,718.95,719.1219,592912.0,-0.006202374207100569,-0.006929737343607578,-0.00642206778396448,0.001972131539220151,,-0.37161284483897816,-0.1164190916376001,-0.25519375320137805,723.4336372132256,723.8052500580645,,0.0,0,0.0,0.0,0.0,,-0.0016200446265443036,0
2025-07-15 13:35:00+00:00,META,719.015,720.5899,718.18,720.2888,307812.0,0.001622673429915178,-0.006016982014740879,-0.0037499308437066725,0.0020572826705622157,,-0.5949561724870591,-0.21212650780749193,-0.3828296646795672,722.9498161034986,723.5447722759857,,0.0,0,0.0,0.0,0.0,,-0.00457600884466558,0
2025-07-15 13:40:00+00:00,META,720.21,723.95,719.22,723.6,340811.0,0.004597044963075891,-0.0012835907415841286,0.0006499522907361666,0.002500532895303408,,-0.4990188232371793,-0.2695049708934294,-0.22951385234374988,723.0498443952681,723.5488632185053,,0.0,0,0.0,0.0,0.0,,0.0030357217116481205,1
2025-07-15 13:45:00+00:00,META,723.315,724.1551,721.235,721.41,242933.0,-0.0030265339966832894,-0.004776839405986721,-0.0035773480662983914,0.002619563850749949,,-0.5928682638735836,-0.3341776294894602,-0.2586906343841234,722.7975606421498,723.3904289060234,,0.0,0,0.0,0.0,0.0,,0.004078053668856496,1
2025-07-15 13:50:00+00:00,META,721.21,721.39,718.44,718.48,334225.0,-0.0040614906918394755,-0.009072787664109239,-0.008103817215434517,0.002817773032453064,,-0.8933728881456773,-0.44601668122070365,-0.44735620692497363,722.1333205433575,723.0266934315032,,0.0,0,0.0,0.0,0.0,,0.0007033671088825244,1
2025-07-15 13:55:00+00:00,META,718.42,718.94,717.01,717.975,207944.0,-0.0007028727313216354,-0.007787344011276787,-0.008828361196626,0.0028091104266757243,,-1.1589149967559251,-0.588596344327748,-0.5703186524281771,721.4935789213025,722.6524939180584,,0.0,0,0.0,0.0,0.0,,0.0030665847047977035,1
2025-07-15 14:00:00+00:00,META,718.15,718.2467,715.33,715.78,244100.0,-0.0030572095128661436,-0.004647195419858585,-0.011544728919822167,0.0028824642994377033,,-1.5288535149348945,-0.7766477784491774,-0.7522057364857171,720.6145667795637,722.1434202944986,,0.0,0,0.0,0.0,0.0,,-0.0018129079042785712,0
2025-07-15 14:05:00+00:00,META,715.83,717.53,715.5001,717.08,196682.0,0.0018162005085362587,-0.004454879764894337,-0.010445056848211953,0.0029578997921552927,,-1.6975648495201767,-0.9608311926633774,-0.7367336568567994,720.0707872750155,721.7683521245357,,0.0,0,0.0,0.0,0.0,,0.0007047413041203487,1
2025-07-15 14:10:00+00:00,META,716.99,717.1593,715.0501,716.575,215196.0,-0.0007042449935851236,-0.009708402432282992,-0.010979531558389488,0.0029502738731698977,,-1.8506855264799924,-1.1388020594267005,-0.7118834670532919,719.53297384809,721.38365937457,,0.0,0,0.0,0.0,0.0,,0.0010547344304434603,1
2025-07-15 14:15:00+00:00,META,716.47,716.58,715.04,715.82,184846.0,-0.0010536231378431848,-0.007748714323338901,-0.012488539365400175,0.0029176939060592804,,-2.009789355705152,-1.3129995186823908,-0.6967898370227612,718.9617471022301,720.9715364579353,,0.0,0,0.0,0.0,0.0,,-0.0018476040410236871,0
2025-07-15 14:20:00+00:00,META,715.815,717.76,715.38,717.145,232148.0,0.0018510240004470102,-0.0018580892996326037,-0.010914018914065293,0.0030168805920430426,,-2.0058417648621116,-1.451567967918335,-0.5542737969437765,718.6822475480409,720.688089312903,,0.0,0,0.0,0.0,0.0,,0.001165696416355999,1
2025-07-15 14:25:00+00:00,META,717.03,717.145,716.0901,716.31,115548.0,-0.0011643391503810552,-0.0023190222500784063,-0.010088307237324012,0.00299911046373888,,-2.0465000140321763,-1.5705543771411035,-0.47594563689107283,718.3172863868039,720.363786400836,,0.0,0,0.0,0.0,0.0,,0.001888217522658442,1
2025-07-15 14:30:00+00:00,META,716.32,716.79,714.42,714.96,223413.0,-0.0018846588767431616,-0.0011456033976919855,-0.00578747497468779,0.00251772143480626,,-2.162725137866005,-1.6889885292860838,-0.47373660857992106,717.8007807888341,719.9635059267001,,0.0,0,0.0,0.0,0.0,,-0.00033207610485208594,0
2025-07-15 14:35:00+00:00,META,714.9719,715.3,714.0,715.1975,213095.0,0.00033218641602328347,-0.002625230099849496,-0.007068414780293741,0.002446259441517748,,-2.210192398557865,-1.7932293031404403,-0.4169630954174248,717.4002760520904,719.6104684506482,,0.0,0,0.0,0.0,0.0,,0.0009341805102656142,1
2025-07-15 14:40:00+00:00,META,715.1172,715.4799,713.96,714.53,125131.0,-0.0009333086315318484,-0.0028538533998535565,-0.012534549474848,0.001821825512514304,,-2.2754423333044542,-1.8896719091732432,-0.385770424131211,716.9586951209994,719.2341374543039,,0.0,0,0.0,0.0,0.0,,-0.0022551298968784828,0
2025-07-15 14:45:00+00:00,META,714.53,716.3999,714.11,716.145,133248.0,0.002260227002365278,0.00045402475482658744,-0.00729820767663325,0.0019358222734573453,,-2.171801201458493,-1.9460977676302933,-0.22570343382819957,716.8335112562303,719.0053124576888,,0.0,0,0.0,0.0,0.0,,0.0012373123060145375,1
2025-07-15 14:50:00+00:00,META,716.19,716.47,714.8,715.26,78009.0,-0.0012357832561841198,-0.0026284782017583774,-0.004481683554170002,0.001624429765252863,,-2.1364493038418004,-1.984168074872595,-0.15228122896920548,716.5914326014256,718.7278819052674,,0.0,0,0.0,0.0,0.0,,0.0012598689736267321,1
2025-07-15 14:55:00+00:00,META,715.29,715.335,713.965,714.36,93913.0,-0.0012582837010317593,-0.0027222850441847024,-0.005034994254674574,0.0016424942195044005,,-2.1561998193403724,-2.0185744237661507,-0.1376253955742217,716.2481352781294,718.4043350974698,,0.0,0,0.0,0.0,0.0,,-0.0006888135229033976,0
2025-07-15 15:00:00+00:00,META,714.45,715.5899,714.31,714.8524,112788.0,0.0006892883140152684,-0.0001504979299541409,-0.0012959289167062682,0.001438955030210008,,-2.107822020151616,-2.0364239430432436,-0.07139807710837243,716.0334067738019,718.1412287939535,,0.0,0,0.0,0.0,0.0,,-0.0011424259784537094,0
2025-07-15 15:05:00+00:00,META,714.79,715.88,714.5,715.67,89253.0,0.0011437326082979205,0.0006606566717584084,-0.0019663078038714144,0.001368619323118221,,-1.9806767698453314,-2.0252745084036614,0.04459773855833005,715.9774980393709,717.9581748092162,,0.0,0,0.0,0.0,0.0,,-0.0010912108811786947,0
2025-07-15 15:10:00+00:00,META,715.61,716.94,715.5,716.4518,89182.0,0.0010924029231351717,0.0026896001567464634,-0.00017192896765860777,0.001401912214803795,,-1.7961239182396866,-1.9794443903708667,0.18332047213118008,716.0504675717754,717.846591490015,,0.0,0,0.0,0.0,0.0,,-0.00047182577881932364,0
2025-07-15 15:15:00+00:00,META,716.4354,717.23,716.4354,716.79,98791.0,0.00047204850347215555,0.0009006555934900629,0.0013550892682516746,0.0013677667593968855,,-1.6040836622153165,-1.9043722447397569,0.30028858252444035,716.1642417915023,717.7683254537176,,0.0,0,0.0,0.0,0.0,,-0.000794580127132849,0
2025-07-15 15:20:00+00:00,META,716.67,717.58,716.62,717.36,88479.0,0.0007952119867744578,0.0029359953024075125,0.0002997999009963781,0.001276783527459966,,-1.3898745310028744,-1.8014727019923806,0.41159817098950624,716.3482045928097,717.7380791238126,,0.0,0,0.0,0.0,0.0,,-0.0008913649025069637,0
2025-07-15 15:25:00+00:00,META,717.315,718.0,717.2,718.0,79060.0,0.0008921601427456238,0.005095470071112551,0.002359313704960231,0.001240012990837314,,-1.1551537070502036,-1.6722089030039453,0.5170551959537417,716.6023269631467,717.7574806701969,,0.0,0,0.0,0.0,0.0,,0.0015902686717070846,1
2025-07-15 15:30:00+00:00,META,718.05,718.0665,716.76,716.86,73063.0,-0.0015877437325905186,0.002808411918320486,0.0026574913281862678,0.0011969109411318162,,-1.0490316517362999,-1.5475734527504164,0.4985418010141165,716.6419689688164,717.6910006205527,,0.0,0,0.0,0.0,0.0,,-0.0008502097648682705,0
2025-07-15 15:35:00+00:00,META,716.86,717.66,716.5,717.47,59937.0,0.0008509332366153366,0.0025151256864197613,0.003177443992743223,0.0012105485556033295,,-0.9052718459861353,-1.4191131313975602,0.5138412854114249,716.7693583582293,717.6746302042154,,0.0,0,0.0,0.0,0.0,,-0.0017253134087462652,0
2025-07-15 15:40:00+00:00,META,717.48,718.9,717.4,718.71,89180.0,0.001728295259732171,0.003151921734302343,0.005849999300239439,0.0012148422244178904,,-0.6834056523530307,-1.2719716355886543,0.5885659832356236,717.0679186108093,717.7513242631624,,0.0,0,0.0,0.0,0.0,,2.7828410023689187e-05,0
2025-07-15 15:45:00+00:00,META,718.74,718.91,718.2506,718.69,79297.0,-2.7827635624921854e-05,0.002650706622581378,0.0035537495898179117,0.0010836860144593508,,-0.5033862054625615,-1.1182545495634357,0.6148683441008742,717.3174695937618,717.8208557992243,16.473875558325542,0.0,0,0.0,0.0,0.0,,-0.0004798097450053884,0
2025-07-15 15:50:00+00:00,META,718.8,719.34,718.3948,719.035,69654.0,0.00048004007291035933,0.002334950373592104,0.0052778010793277375,0.0009704547316988728,,-0.3290873658137343,-0.9604211128134955,0.6313337469997612,717.5817050408754,717.9107924066891,14.391322314049587,0.0,0,0.0,0.0,0.0,,-0.0007573862530921849,0
2025-07-15 15:55:00+00:00,META,719.1478,719.9,718.735,719.58,80244.0,0.0007579603218204056,0.0022005571030641047,0.007307240047035091,0.0008113423896077457,,-0.14530237901419696,-0.7973973660536359,0.6520949870394389,717.8891350345868,718.034437413601,15.731033130758675,0.0,0,0.0,0.0,0.0,,0.0004796763227596923,0
2025-07-15 16:00:00+00:00,META,719.58,720.01,718.8006,719.235,72949.0,-0.0004794463437005625,0.0033130597327233335,0.006130776087483358,0.0008687134932532359,,-0.027176792444493003,-0.6433532513318074,0.6161764588873144,718.096191183112,718.1233679755564,13.604811637448714,0.0,0,0.0,0.0,0.0,,0.001385330808643337,1
2025-07-15 16:05:00+00:00,META,719.23,719.407,717.62,718.24,98770.0,-0.0013834143221617135,0.0010732156048336439,0.0035910405633883258,0.0009977952468514192,,-0.013691768295075235,-0.517420954724461,0.5037291864293858,718.1183156164794,718.1320073847745,17.48296309407912,0.0,0,0.0,0.0,0.0,,-0.000494019579874605,0
2025-07-15 16:10:00+00:00,META,718.09,718.7594,717.9,718.595,93695.0,0.0004942637558476015,-0.0001600089048434672,0.002991408493913994,0.0009690968457221349,,0.025348541432094862,-0.4088670554931499,0.43421559692524475,718.1916516754826,718.1663031340505,15.781539498062994,0.0,0,0.0,0.0,0.0,,-3.47889009489899e-05,0
2025-07-15 16:15:00+00:00,META,718.6,719.0493,718.42,718.62,39727.0,3.4790111258731216e-05,-9.739943508335625e-05,0.002553049010170394,0.0009681831424422575,,0.057641108410052766,-0.31556542271250937,0.37320653112256214,718.2575514177161,718.199910309306,6.334024234693878,0.0,0,0.0,0.0,0.0,,-0.001084098010021961,0
2025-07-15 16:20:00+00:00,META,718.5427,719.4899,718.32,719.3999,82703.0,0.0010852745540061992,0.00050748572739856,0.002843621054979373,0.0009874707306530945,,0.14449891890956224,-0.22355255438809507,0.3680514732976573,718.4332973534521,718.2887984345425,12.517481459058574,0.0,0,0.0,0.0,0.0,,0.001054628034542926,1
2025-07-15 16:25:00+00:00,META,719.15,719.1902,718.5001,718.642,41683.0,-0.001053516966015633,-0.0013035381750465813,0.0008941504178274773,0.0010289989543161356,,0.15044393945572665,-0.14875325561933073,0.2991971950750574,718.465405452921,718.3149615134653,5.952588361299536,0.0,0,0.0,0.0,0.0,,0.0009638554216868656,1
2025-07-15 16:30:00+00:00,META,718.72,719.0036,717.95,717.95,46472.0,-0.000962927298988947,-0.0017866205065103502,0.0015205200457550916,0.0009499909812842878,,0.09818497903506795,-0.09936560868845098,0.19755058772351894,718.3861123063177,718.2879273272827,6.281697756150311,0.0,0,0.0,0.0,0.0,,0.0006851965214986766,1
